scenario,algorithm,run,iteration,best_cost
S2,PSO,7,50,100.68271923526646
S2,PSO,7,51,100.68271923526646
S2,PSO,7,52,100.68271923526646
S2,PSO,7,53,100.68271923526646
S2,PSO,7,54,100.64271050562441
S2,PSO,7,55,100.64271050562441
S2,PSO,7,56,100.63634268085208
S2,PSO,7,57,100.63500340875405
S2,PSO,7,58,100.63500340875405
S2,PSO,7,59,100.57620086184909
S2,PSO,7,60,100.57620086184909
S2,PSO,7,61,100.57448870863071
S2,PSO,7,62,100.57448870863071
S2,PSO,7,63,100.57448870863071
S2,PSO,7,64,100.57448870863071
S2,PSO,7,65,100.57132749945373
S2,PSO,7,66,100.57132749945373
S2,PSO,7,67,100.57132749945373
S2,PSO,7,68,100.55248598330213
S2,PSO,7,69,100.53338010982797
S2,PSO,7,70,100.49295623228521
S2,PSO,7,71,100.31406884683254
S2,PSO,7,72,100.1558814111181
S2,PSO,7,73,100.06721406198562
S2,PSO,7,74,100.06721406198562
S2,PSO,7,75,100.04806927034691
S2,PSO,7,76,100.04806927034691
S2,PSO,7,77,100.04806927034691
S2,PSO,7,78,100.04806927034691
S2,PSO,7,79,100.04806927034691
S2,PSO,7,80,100.04806927034691
S2,PSO,7,81,100.04806927034691
S2,PSO,7,82,99.96218222873253
S2,PSO,7,83,99.96218222873253
S2,PSO,7,84,99.90971863859372
S2,PSO,7,85,99.90971863859372
S2,PSO,7,86,99.90971863859372
S2,PSO,7,87,99.90971863859372
S2,PSO,7,88,99.90971863859372
S2,PSO,7,89,99.90971863859372
S2,PSO,7,90,99.871328796869
S2,PSO,7,91,99.8560690002042
S2,PSO,7,92,99.83303883580415
S2,PSO,7,93,99.83303883580415
S2,PSO,7,94,99.82183908631251
S2,PSO,7,95,99.82183908631251
S2,PSO,7,96,99.82183908631251
S2,PSO,7,97,99.82183908631251
S2,PSO,7,98,99.82183908631251
S2,PSO,7,99,99.82183908631251
S2,PSO,7,100,99.82183908631251
S2,PSO,8,1,113.68677657363551
S2,PSO,8,2,113.68677657363551
S2,PSO,8,3,113.68677657363551
S2,PSO,8,4,113.68677657363551
S2,PSO,8,5,103.52840406138273
S2,PSO,8,6,103.52840406138273
S2,PSO,8,7,103.52840406138273
S2,PSO,8,8,103.52840406138273
S2,PSO,8,9,103.52840406138273
S2,PSO,8,10,103.52840406138273
S2,PSO,8,11,103.52840406138273
S2,PSO,8,12,101.65580791794562
S2,PSO,8,13,101.65580791794562
S2,PSO,8,14,101.65580791794562
S2,PSO,8,15,100.2647293575247
S2,PSO,8,16,100.2647293575247
S2,PSO,8,17,100.24616077623527
S2,PSO,8,18,100.24616077623527
S2,PSO,8,19,100.24616077623527
S2,PSO,8,20,99.35943538620232
S2,PSO,8,21,98.86554720489973
S2,PSO,8,22,98.86554720489973
S2,PSO,8,23,98.58527134525778
S2,PSO,8,24,98.58527134525778
S2,PSO,8,25,98.15836865813353
S2,PSO,8,26,98.15836865813353
S2,PSO,8,27,97.9362045816923
S2,PSO,8,28,97.9362045816923
S2,PSO,8,29,97.9362045816923
S2,PSO,8,30,97.9362045816923
S2,PSO,8,31,97.91481354503829
S2,PSO,8,32,97.30176343333062
S2,PSO,8,33,97.30176343333062
S2,PSO,8,34,97.30176343333062
S2,PSO,8,35,97.30176343333062
S2,PSO,8,36,97.2360255857046
S2,PSO,8,37,97.2360255857046
S2,PSO,8,38,97.2360255857046
S2,PSO,8,39,97.2360255857046
S2,PSO,8,40,96.96161822441819
S2,PSO,8,41,96.96161822441819
S2,PSO,8,42,96.91841351763348
S2,PSO,8,43,96.91841351763348
S2,PSO,8,44,96.91841351763348
S2,PSO,8,45,96.91841351763348
S2,PSO,8,46,96.89631907145585
S2,PSO,8,47,96.87790853908977
S2,PSO,8,48,96.86474968516937
S2,PSO,8,49,96.85528987356396
S2,PSO,8,50,96.84847188826163
S2,PSO,8,51,96.8435535735589
S2,PSO,8,52,96.84000526310997
S2,PSO,8,53,96.7228875471031
S2,PSO,8,54,96.6298008063477
S2,PSO,8,55,96.6298008063477
S2,PSO,8,56,96.6298008063477
S2,PSO,8,57,96.6298008063477
S2,PSO,8,58,96.58322009695327
S2,PSO,8,59,96.58322009695327
S2,PSO,8,60,96.56353591668201
S2,PSO,8,61,96.56353591668201
S2,PSO,8,62,96.5273967458138
S2,PSO,8,63,96.5273967458138
S2,PSO,8,64,96.5273967458138
S2,PSO,8,65,96.5273967458138
S2,PSO,8,66,96.52457852656349
S2,PSO,8,67,96.52457852656349
S2,PSO,8,68,96.52457852656349
S2,PSO,8,69,96.52457852656349
S2,PSO,8,70,96.52457852656349
S2,PSO,8,71,96.52457852656349
S2,PSO,8,72,96.52457852656349
S2,PSO,8,73,96.52457852656349
S2,PSO,8,74,96.52457852656349
S2,PSO,8,75,96.5136127542362
S2,PSO,8,76,96.5136127542362
S2,PSO,8,77,96.5136127542362
S2,PSO,8,78,96.5136127542362
S2,PSO,8,79,96.49687643566321
S2,PSO,8,80,96.49687643566321
S2,PSO,8,81,96.49687643566321
S2,PSO,8,82,96.49687643566321
S2,PSO,8,83,96.49687643566321
S2,PSO,8,84,96.49687643566321
S2,PSO,8,85,96.49687643566321
S2,PSO,8,86,96.49687643566321
S2,PSO,8,87,96.49687643566321
S2,PSO,8,88,96.48399537956197
S2,PSO,8,89,96.48399537956197
S2,PSO,8,90,96.48399537956197
S2,PSO,8,91,96.48399537956197
S2,PSO,8,92,96.48399537956197
S2,PSO,8,93,96.47379294068399
S2,PSO,8,94,96.46898794538103
S2,PSO,8,95,96.46379044871951
S2,PSO,8,96,96.44354115653037
S2,PSO,8,97,96.44354115653037
S2,PSO,8,98,96.44354115653037
S2,PSO,8,99,96.4400559652967
S2,PSO,8,100,96.4400559652967
S2,PSO,9,1,130.53295960245487
S2,PSO,9,2,129.06409069610558
S2,PSO,9,3,129.06409069610558
S2,PSO,9,4,129.01905433804413
S2,PSO,9,5,115.00753068024666
S2,PSO,9,6,115.00753068024666
S2,PSO,9,7,111.08020854282003
S2,PSO,9,8,111.08020854282003
S2,PSO,9,9,106.25021714465547
S2,PSO,9,10,104.81424539222901
S2,PSO,9,11,102.88965871624376
S2,PSO,9,12,102.88965871624376
S2,PSO,9,13,102.88965871624376
S2,PSO,9,14,101.348167369914
S2,PSO,9,15,101.348167369914
S2,PSO,9,16,101.348167369914
S2,PSO,9,17,101.348167369914
S2,PSO,9,18,101.348167369914
S2,PSO,9,19,101.348167369914
S2,PSO,9,20,101.348167369914
S2,PSO,9,21,101.348167369914
S2,PSO,9,22,101.348167369914
S2,PSO,9,23,100.79703360929277
S2,PSO,9,24,100.79703360929277
S2,PSO,9,25,100.64364090147271
S2,PSO,9,26,100.64364090147271
S2,PSO,9,27,100.64364090147271
S2,PSO,9,28,100.64364090147271
S2,PSO,9,29,100.64364090147271
S2,PSO,9,30,100.64364090147271
S2,PSO,9,31,100.64364090147271
S2,PSO,9,32,100.64364090147271
S2,PSO,9,33,100.32218170990144
S2,PSO,9,34,100.32218170990144
S2,PSO,9,35,100.32218170990144
S2,PSO,9,36,100.32218170990144
S2,PSO,9,37,100.02664088390982
S2,PSO,9,38,100.02664088390982
S2,PSO,9,39,100.02664088390982
S2,PSO,9,40,100.02664088390982
S2,PSO,9,41,100.02664088390982
S2,PSO,9,42,100.02664088390982
S2,PSO,9,43,100.02664088390982
S2,PSO,9,44,100.02664088390982
S2,PSO,9,45,100.02664088390982
S2,PSO,9,46,99.97808815188169
S2,PSO,9,47,99.95870783814476
S2,PSO,9,48,99.95870783814476
S2,PSO,9,49,99.83616891675817
S2,PSO,9,50,99.83616891675817
S2,PSO,9,51,99.83616891675817
S2,PSO,9,52,99.83616891675817
S2,PSO,9,53,99.83616891675817
S2,PSO,9,54,99.83616891675817
S2,PSO,9,55,99.83616891675817
S2,PSO,9,56,99.83616891675817
S2,PSO,9,57,99.83616891675817
S2,PSO,9,58,99.83616891675817
S2,PSO,9,59,99.83616891675817
S2,PSO,9,60,99.83440022461792
S2,PSO,9,61,99.83440022461792
S2,PSO,9,62,99.81717148823263
S2,PSO,9,63,99.81717148823263
S2,PSO,9,64,99.80536732872683
S2,PSO,9,65,99.80536732872683
S2,PSO,9,66,99.80536732872683
S2,PSO,9,67,99.80536732872683
S2,PSO,9,68,99.77403590465626
S2,PSO,9,69,99.75506166974424
S2,PSO,9,70,99.75506166974424
S2,PSO,9,71,99.75506166974424
S2,PSO,9,72,99.75506166974424
S2,PSO,9,73,99.75506166974424
S2,PSO,9,74,99.75506166974424
S2,PSO,9,75,99.75506166974424
S2,PSO,9,76,99.75506166974424
S2,PSO,9,77,99.75506166974424
S2,PSO,9,78,99.75506166974424
S2,PSO,9,79,99.75506166974424
S2,PSO,9,80,99.75506166974424
S2,PSO,9,81,99.75416156890313
S2,PSO,9,82,99.75416156890313
S2,PSO,9,83,99.75416156890313
S2,PSO,9,84,99.75416156890313
S2,PSO,9,85,99.75416156890313
S2,PSO,9,86,99.75416156890313
S2,PSO,9,87,99.75416156890313
S2,PSO,9,88,99.75416156890313
S2,PSO,9,89,99.75416156890313
S2,PSO,9,90,99.75416156890313
S2,PSO,9,91,99.75416156890313
S2,PSO,9,92,99.75416156890313
S2,PSO,9,93,99.75263156237108
S2,PSO,9,94,99.75263156237108
S2,PSO,9,95,99.75263156237108
S2,PSO,9,96,99.75263156237108
S2,PSO,9,97,99.75225907983447
S2,PSO,9,98,99.75225907983447
S2,PSO,9,99,99.75225907983447
S2,PSO,9,100,99.75225907983447
S2,PSO,10,1,220.19514487390248
S2,PSO,10,2,166.93284650212362
S2,PSO,10,3,157.16188547757355
S2,PSO,10,4,157.074878211335
S2,PSO,10,5,157.06680120678348
S2,PSO,10,6,157.06680120678348
S2,PSO,10,7,157.06680120678348
S2,PSO,10,8,141.76358637607012
S2,PSO,10,9,140.44991509060952
S2,PSO,10,10,135.94620999468657
S2,PSO,10,11,133.2457857954948
S2,PSO,10,12,129.01495630022802
S2,PSO,10,13,125.71254180363994
S2,PSO,10,14,123.79016550374607
S2,PSO,10,15,123.79016550374607
S2,PSO,10,16,123.79016550374607
S2,PSO,10,17,123.79016550374607
S2,PSO,10,18,123.52216714789134
S2,PSO,10,19,123.52216714789134
S2,PSO,10,20,123.06513187643637
S2,PSO,10,21,121.6724688076593
S2,PSO,10,22,120.37580034784091
S2,PSO,10,23,120.13918290343705
S2,PSO,10,24,120.13918290343705
S2,PSO,10,25,118.905964280591
S2,PSO,10,26,118.905964280591
S2,PSO,10,27,118.905964280591
S2,PSO,10,28,118.905964280591
S2,PSO,10,29,118.5683740971307
S2,PSO,10,30,118.5683740971307
S2,PSO,10,31,118.5683740971307
S2,PSO,10,32,118.5683740971307
S2,PSO,10,33,118.5683740971307
S2,PSO,10,34,118.5683740971307
S2,PSO,10,35,118.5683740971307
S2,PSO,10,36,118.5683740971307
S2,PSO,10,37,118.5683740971307
S2,PSO,10,38,118.5683740971307
S2,PSO,10,39,118.5683740971307
S2,PSO,10,40,118.5683740971307
S2,PSO,10,41,118.5683740971307
S2,PSO,10,42,118.5683740971307
S2,PSO,10,43,118.5683740971307
S2,PSO,10,44,118.5683740971307
S2,PSO,10,45,118.5683740971307
S2,PSO,10,46,118.5683740971307
S2,PSO,10,47,118.5683740971307
S2,PSO,10,48,118.5683740971307
S2,PSO,10,49,118.52988988777273
S2,PSO,10,50,118.52988988777273
S2,PSO,10,51,118.52091719818314
S2,PSO,10,52,118.42979656953793
S2,PSO,10,53,118.42979656953793
S2,PSO,10,54,118.31449433995041
S2,PSO,10,55,118.16545565551685
S2,PSO,10,56,118.13945627034512
S2,PSO,10,57,117.68757255283053
S2,PSO,10,58,117.68757255283053
S2,PSO,10,59,117.61333381364359
S2,PSO,10,60,117.41371155034204
S2,PSO,10,61,117.41371155034204
S2,PSO,10,62,117.32360374830391
S2,PSO,10,63,117.32360374830391
S2,PSO,10,64,117.26598989313095
S2,PSO,10,65,117.26598989313095
S2,PSO,10,66,117.26598989313095
S2,PSO,10,67,117.26598989313095
S2,PSO,10,68,117.26598989313095
S2,PSO,10,69,117.26598989313095
S2,PSO,10,70,117.26598989313095
S2,PSO,10,71,117.26598989313095
S2,PSO,10,72,117.26598989313095
S2,PSO,10,73,117.26598989313095
S2,PSO,10,74,117.26598989313095
S2,PSO,10,75,117.26598989313095
S2,PSO,10,76,117.26598989313095
S2,PSO,10,77,117.26598989313095
S2,PSO,10,78,117.26598989313095
S2,PSO,10,79,117.26598989313095
S2,PSO,10,80,117.26598989313095
S2,PSO,10,81,117.26598989313095
S2,PSO,10,82,117.24503211653385
S2,PSO,10,83,117.24503211653385
S2,PSO,10,84,117.24503211653385
S2,PSO,10,85,117.24503211653385
S2,PSO,10,86,117.24503211653385
S2,PSO,10,87,117.24503211653385
S2,PSO,10,88,117.24503211653385
S2,PSO,10,89,117.24503211653385
S2,PSO,10,90,117.24503211653385
S2,PSO,10,91,117.23402125454092
S2,PSO,10,92,117.23402125454092
S2,PSO,10,93,117.2287002573241
S2,PSO,10,94,117.2287002573241
S2,PSO,10,95,117.21767608884676
S2,PSO,10,96,117.21767608884676
S2,PSO,10,97,117.21767608884676
S2,PSO,10,98,117.21767608884676
S2,PSO,10,99,117.21767608884676
S2,PSO,10,100,117.21767608884676
S2,PSO,11,1,115.40078049597473
S2,PSO,11,2,108.20332546560768
S2,PSO,11,3,108.20332546560768
S2,PSO,11,4,108.20332546560768
S2,PSO,11,5,106.8622226487311
S2,PSO,11,6,106.8622226487311
S2,PSO,11,7,104.00160079215931
S2,PSO,11,8,104.00160079215931
S2,PSO,11,9,102.68749813048828
S2,PSO,11,10,102.68749813048828
S2,PSO,11,11,101.51966797861621
S2,PSO,11,12,101.51966797861621
S2,PSO,11,13,101.51966797861621
S2,PSO,11,14,101.51966797861621
S2,PSO,11,15,101.51966797861621
S2,PSO,11,16,101.46263949983113
S2,PSO,11,17,100.38221926095454
S2,PSO,11,18,100.38221926095454
S2,PSO,11,19,100.38221926095454
S2,PSO,11,20,100.38221926095454
S2,PSO,11,21,100.11149868589091
S2,PSO,11,22,100.11149868589091
S2,PSO,11,23,99.86285362826246
S2,PSO,11,24,99.86285362826246
S2,PSO,11,25,99.86285362826246
S2,PSO,11,26,99.86285362826246
S2,PSO,11,27,99.68314478881246
S2,PSO,11,28,99.68314478881246
S2,PSO,11,29,99.68314478881246
S2,PSO,11,30,99.68314478881246
S2,PSO,11,31,99.68314478881246
S2,PSO,11,32,99.68314478881246
S2,PSO,11,33,99.63022078544684
S2,PSO,11,34,99.63022078544684
S2,PSO,11,35,99.62630524824452
S2,PSO,11,36,99.62630524824452
S2,PSO,11,37,99.62615654492681
S2,PSO,11,38,99.59227666453175
S2,PSO,11,39,99.59227666453175
S2,PSO,11,40,99.59227666453175
S2,PSO,11,41,99.54972550268346
S2,PSO,11,42,99.54972550268346
S2,PSO,11,43,99.54972550268346
S2,PSO,11,44,99.44873862037025
S2,PSO,11,45,99.44873862037025
S2,PSO,11,46,99.40010941262301
S2,PSO,11,47,99.40010941262301
S2,PSO,11,48,99.40010941262301
S2,PSO,11,49,99.40010941262301
S2,PSO,11,50,99.40010941262301
S2,PSO,11,51,99.40010941262301
S2,PSO,11,52,99.40010941262301
S2,PSO,11,53,99.40010941262301
S2,PSO,11,54,99.40010941262301
S2,PSO,11,55,99.40010941262301
S2,PSO,11,56,99.40010941262301
S2,PSO,11,57,99.40010941262301
S2,PSO,11,58,99.37436287413763
S2,PSO,11,59,99.36455166224799
S2,PSO,11,60,99.36455166224799
S2,PSO,11,61,99.36455166224799
S2,PSO,11,62,99.36455166224799
S2,PSO,11,63,99.36455166224799
S2,PSO,11,64,99.36455166224799
S2,PSO,11,65,99.36455166224799
S2,PSO,11,66,99.36455166224799
S2,PSO,11,67,99.36455166224799
S2,PSO,11,68,99.36047983044467
S2,PSO,11,69,99.35762706372473
S2,PSO,11,70,99.35762706372473
S2,PSO,11,71,99.35762706372473
S2,PSO,11,72,99.35762706372473
S2,PSO,11,73,99.35762706372473
S2,PSO,11,74,99.35762706372473
S2,PSO,11,75,99.35762706372473
S2,PSO,11,76,99.35762706372473
S2,PSO,11,77,99.35727950231674
S2,PSO,11,78,99.35727950231674
S2,PSO,11,79,99.35727950231674
S2,PSO,11,80,99.34780731162192
S2,PSO,11,81,99.34780731162192
S2,PSO,11,82,99.34780731162192
S2,PSO,11,83,99.34780731162192
S2,PSO,11,84,99.34780731162192
S2,PSO,11,85,99.34780731162192
S2,PSO,11,86,99.34780731162192
S2,PSO,11,87,99.34525768480904
S2,PSO,11,88,99.34525768480904
S2,PSO,11,89,99.34502696104582
S2,PSO,11,90,99.34502696104582
S2,PSO,11,91,99.34404094180076
S2,PSO,11,92,99.34404094180076
S2,PSO,11,93,99.34404094180076
S2,PSO,11,94,99.34404094180076
S2,PSO,11,95,99.34404094180076
S2,PSO,11,96,99.34404094180076
S2,PSO,11,97,99.34404094180076
S2,PSO,11,98,99.34404094180076
S2,PSO,11,99,99.34404094180076
S2,PSO,11,100,99.34404094180076
S2,PSO,12,1,129.69988254672717
S2,PSO,12,2,129.69988254672717
S2,PSO,12,3,126.68376041066492
S2,PSO,12,4,126.68376041066492
S2,PSO,12,5,123.666950714884
S2,PSO,12,6,118.64065119933723
S2,PSO,12,7,116.89951442715082
S2,PSO,12,8,113.66402031340034
S2,PSO,12,9,113.66402031340034
S2,PSO,12,10,111.98442986517472
S2,PSO,12,11,111.98442986517472
S2,PSO,12,12,110.75025396583345
S2,PSO,12,13,109.73889506523476
S2,PSO,12,14,108.0488313740876
S2,PSO,12,15,108.0488313740876
S2,PSO,12,16,107.67758053040528
S2,PSO,12,17,104.56774432221924
S2,PSO,12,18,104.56774432221924
S2,PSO,12,19,104.49993305739771
S2,PSO,12,20,104.49993305739771
S2,PSO,12,21,104.27145608076148
S2,PSO,12,22,103.09480905595865
S2,PSO,12,23,103.09480905595865
S2,PSO,12,24,103.0650915044294
S2,PSO,12,25,102.927554726702
S2,PSO,12,26,102.03752563937
S2,PSO,12,27,102.03752563937
S2,PSO,12,28,101.32393822780713
S2,PSO,12,29,101.32393822780713
S2,PSO,12,30,101.31390959494723
S2,PSO,12,31,101.31390959494723
S2,PSO,12,32,101.31390959494723
S2,PSO,12,33,101.31390959494723
S2,PSO,12,34,101.31390959494723
S2,PSO,12,35,101.31390959494723
S2,PSO,12,36,101.31390959494723
S2,PSO,12,37,101.31390959494723
S2,PSO,12,38,101.31390959494723
S2,PSO,12,39,101.24239472319145
S2,PSO,12,40,101.2176052864486
S2,PSO,12,41,101.19822273259592
S2,PSO,12,42,101.16994447553377
S2,PSO,12,43,101.15654953687836
S2,PSO,12,44,101.15654953687836
S2,PSO,12,45,101.08257633681472
S2,PSO,12,46,101.0545786154619
S2,PSO,12,47,101.0545786154619
S2,PSO,12,48,101.0545786154619
S2,PSO,12,49,101.0545786154619
S2,PSO,12,50,101.0545786154619
S2,PSO,12,51,101.0545786154619
S2,PSO,12,52,101.0545786154619
S2,PSO,12,53,101.03809034535662
S2,PSO,12,54,101.03809034535662
S2,PSO,12,55,101.03809034535662
S2,PSO,12,56,101.01540309687122
S2,PSO,12,57,101.01540309687122
S2,PSO,12,58,101.01135961301527
S2,PSO,12,59,100.9427103730002
S2,PSO,12,60,100.9427103730002
S2,PSO,12,61,100.9427103730002
S2,PSO,12,62,100.9427103730002
S2,PSO,12,63,100.9326405928291
S2,PSO,12,64,100.9316914226434
S2,PSO,12,65,100.9316914226434
S2,PSO,12,66,100.92496885113054
S2,PSO,12,67,100.92496885113054
S2,PSO,12,68,100.9076776844526
S2,PSO,12,69,100.87315243243754
S2,PSO,12,70,100.87315243243754
S2,PSO,12,71,100.87315243243754
S2,PSO,12,72,100.87315243243754
S2,PSO,12,73,100.87315243243754
S2,PSO,12,74,100.85390054969962
S2,PSO,12,75,100.78440161285258
S2,PSO,12,76,100.78440161285258
S2,PSO,12,77,100.74658345131361
S2,PSO,12,78,100.7166656083975
S2,PSO,12,79,100.7166656083975
S2,PSO,12,80,100.7166656083975
S2,PSO,12,81,100.67218158979556
S2,PSO,12,82,100.67218158979556
S2,PSO,12,83,100.62422391707511
S2,PSO,12,84,100.61348386378421
S2,PSO,12,85,100.48727877228488
S2,PSO,12,86,100.37904866759585
S2,PSO,12,87,100.37904866759585
S2,PSO,12,88,100.23694427066235
S2,PSO,12,89,100.23694427066235
S2,PSO,12,90,100.23694427066235
S2,PSO,12,91,100.23694427066235
S2,PSO,12,92,100.23694427066235
S2,PSO,12,93,100.23694427066235
S2,PSO,12,94,100.23694427066235
S2,PSO,12,95,100.23694427066235
S2,PSO,12,96,100.23694427066235
S2,PSO,12,97,100.23694427066235
S2,PSO,12,98,100.23694427066235
S2,PSO,12,99,100.23694427066235
S2,PSO,12,100,100.23694427066235
S2,PSO,13,1,115.78214942702395
S2,PSO,13,2,115.78214942702395
S2,PSO,13,3,115.78214942702395
S2,PSO,13,4,115.78214942702395
S2,PSO,13,5,109.49800908822736
S2,PSO,13,6,105.29300365451985
S2,PSO,13,7,105.29300365451985
S2,PSO,13,8,105.29300365451985
S2,PSO,13,9,105.16022099817152
S2,PSO,13,10,103.18112731178928
S2,PSO,13,11,103.18112731178928
S2,PSO,13,12,103.18112731178928
S2,PSO,13,13,103.18112731178928
S2,PSO,13,14,103.18112731178928
S2,PSO,13,15,103.18112731178928
S2,PSO,13,16,103.18112731178928
S2,PSO,13,17,103.18112731178928
S2,PSO,13,18,103.14905489805409
S2,PSO,13,19,103.11022593368189
S2,PSO,13,20,103.05014030414912
S2,PSO,13,21,103.05014030414912
S2,PSO,13,22,103.05014030414912
S2,PSO,13,23,101.37357221671239
S2,PSO,13,24,101.37357221671239
S2,PSO,13,25,101.37357221671239
S2,PSO,13,26,101.37357221671239
S2,PSO,13,27,100.80765669695992
S2,PSO,13,28,100.80765669695992
S2,PSO,13,29,100.80765669695992
S2,PSO,13,30,100.80765669695992
S2,PSO,13,31,100.80765669695992
S2,PSO,13,32,100.80765669695992
S2,PSO,13,33,100.80765669695992
S2,PSO,13,34,100.80765669695992
S2,PSO,13,35,100.80765669695992
S2,PSO,13,36,100.75372221507848
S2,PSO,13,37,100.75372221507848
S2,PSO,13,38,100.68006823973079
S2,PSO,13,39,100.54505774847986
S2,PSO,13,40,100.54505774847986
S2,PSO,13,41,100.54505774847986
S2,PSO,13,42,100.54505774847986
S2,PSO,13,43,100.54505774847986
S2,PSO,13,44,100.53996389382709
S2,PSO,13,45,100.53996389382709
S2,PSO,13,46,100.53996389382709
S2,PSO,13,47,100.50594170364413
S2,PSO,13,48,100.47684050680225
S2,PSO,13,49,100.47684050680225
S2,PSO,13,50,100.39884092757724
S2,PSO,13,51,100.39884092757724
S2,PSO,13,52,100.38443297856257
S2,PSO,13,53,100.38443297856257
S2,PSO,13,54,100.36128853644884
S2,PSO,13,55,100.1209460520371
S2,PSO,13,56,100.1209460520371
S2,PSO,13,57,100.1209460520371
S2,PSO,13,58,100.1209460520371
S2,PSO,13,59,100.1209460520371
S2,PSO,13,60,100.1209460520371
S2,PSO,13,61,100.10593615258368
S2,PSO,13,62,100.10593615258368
S2,PSO,13,63,100.03762180881135
S2,PSO,13,64,100.01784212701143
S2,PSO,13,65,100.01784212701143
S2,PSO,13,66,100.01784212701143
S2,PSO,13,67,100.01784212701143
S2,PSO,13,68,99.89114123057998
S2,PSO,13,69,99.89114123057998
S2,PSO,13,70,99.89114123057998
S2,PSO,13,71,99.89114123057998
S2,PSO,13,72,99.89114123057998
S2,PSO,13,73,99.89114123057998
S2,PSO,13,74,99.89114123057998
S2,PSO,13,75,99.87067265207635
S2,PSO,13,76,99.87067265207635
S2,PSO,13,77,99.87067265207635
S2,PSO,13,78,99.87067265207635
S2,PSO,13,79,99.87067265207635
S2,PSO,13,80,99.86039101707891
S2,PSO,13,81,99.85157081718063
S2,PSO,13,82,99.85157081718063
S2,PSO,13,83,99.85157081718063
S2,PSO,13,84,99.83362679518919
S2,PSO,13,85,99.83362679518919
S2,PSO,13,86,99.83362679518919
S2,PSO,13,87,99.83362679518919
S2,PSO,13,88,99.82709613239913
S2,PSO,13,89,99.81041847828328
S2,PSO,13,90,99.81041847828328
S2,PSO,13,91,99.81041847828328
S2,PSO,13,92,99.81041847828328
S2,PSO,13,93,99.81041847828328
S2,PSO,13,94,99.80623802324824
S2,PSO,13,95,99.80623802324824
S2,PSO,13,96,99.79838658547126
S2,PSO,13,97,99.79838658547126
S2,PSO,13,98,99.79838658547126
S2,PSO,13,99,99.79416529955488
S2,PSO,13,100,99.79416529955488
S2,PSO,14,1,133.3615129476772
S2,PSO,14,2,133.3615129476772
S2,PSO,14,3,130.22877768786333
S2,PSO,14,4,129.31063438534136
S2,PSO,14,5,121.03651326745056
S2,PSO,14,6,111.86234769118497
S2,PSO,14,7,107.99608874455402
S2,PSO,14,8,107.72503434849006
S2,PSO,14,9,107.72503434849006
S2,PSO,14,10,103.9448434564682
S2,PSO,14,11,102.30158834433523
S2,PSO,14,12,102.30158834433523
S2,PSO,14,13,102.30158834433523
S2,PSO,14,14,102.30158834433523
S2,PSO,14,15,100.96351895649339
S2,PSO,14,16,100.96351895649339
S2,PSO,14,17,100.96351895649339
S2,PSO,14,18,100.96351895649339
S2,PSO,14,19,100.96351895649339
S2,PSO,14,20,100.96351895649339
S2,PSO,14,21,100.75564764386418
S2,PSO,14,22,100.34284194025278
S2,PSO,14,23,100.34284194025278
S2,PSO,14,24,100.34284194025278
S2,PSO,14,25,100.34284194025278
S2,PSO,14,26,100.34284194025278
S2,PSO,14,27,100.34284194025278
S2,PSO,14,28,100.18741631630914
S2,PSO,14,29,100.18741631630914
S2,PSO,14,30,100.11972755833429
S2,PSO,14,31,100.11972755833429
S2,PSO,14,32,100.11972755833429
S2,PSO,14,33,99.99838533517793
S2,PSO,14,34,99.99838533517793
S2,PSO,14,35,99.99838533517793
S2,PSO,14,36,99.99838533517793
S2,PSO,14,37,99.99838533517793
S2,PSO,14,38,99.95661316074512
S2,PSO,14,39,99.95661316074512
S2,PSO,14,40,99.95661316074512
S2,PSO,14,41,99.94560170464098
S2,PSO,14,42,99.94560170464098
S2,PSO,14,43,99.93988568854736
S2,PSO,14,44,99.93988568854736
S2,PSO,14,45,99.93988568854736
S2,PSO,14,46,99.92251895691275
S2,PSO,14,47,99.92009572519804
S2,PSO,14,48,99.79014241400176
S2,PSO,14,49,99.7370445255537
S2,PSO,14,50,99.7370445255537
S2,PSO,14,51,99.7370445255537
S2,PSO,14,52,99.7370445255537
S2,PSO,14,53,99.7370445255537
S2,PSO,14,54,99.69412269788766
S2,PSO,14,55,99.66952954099438
S2,PSO,14,56,99.66952954099438
S2,PSO,14,57,99.66952954099438
S2,PSO,14,58,99.62837318705347
S2,PSO,14,59,99.62837318705347
S2,PSO,14,60,99.62837318705347
S2,PSO,14,61,99.58520549599716
S2,PSO,14,62,99.58520549599716
S2,PSO,14,63,99.57870864682495
S2,PSO,14,64,99.54868254737377
S2,PSO,14,65,99.54868254737377
S2,PSO,14,66,99.52967457982261
S2,PSO,14,67,99.52967457982261
S2,PSO,14,68,99.52967457982261
S2,PSO,14,69,99.52967457982261
S2,PSO,14,70,99.51777748836052
S2,PSO,14,71,99.49092876418894
S2,PSO,14,72,99.49092876418894
S2,PSO,14,73,99.49092876418894
S2,PSO,14,74,99.49092876418894
S2,PSO,14,75,99.49092876418894
S2,PSO,14,76,99.49092876418894
S2,PSO,14,77,99.49092876418894
S2,PSO,14,78,99.49092876418894
S2,PSO,14,79,99.48472874847714
S2,PSO,14,80,99.48472874847714
S2,PSO,14,81,99.47661404970168
S2,PSO,14,82,99.47661404970168
S2,PSO,14,83,99.47661404970168
S2,PSO,14,84,99.47661404970168
S2,PSO,14,85,99.47661404970168
